	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
F55F3.2	1063.96914120719	-0.19592621013762	0.183442640644845	-1.06805162337879	0.285497225996033	0.741832867380191
nkb-3	654.125817558599	-0.24662074553119	0.281556958374217	-0.875917778609494	0.381074733717304	0.793292048330184
F55F3.4	106.4825846363	-0.142253734173769	0.302857765384924	-0.46970476055969	0.638565966207761	0.906442822793789
obr-3	238.663591716237	-0.0912017099316928	0.143531467902626	-0.635412646887756	0.525159321918655	0.864364086805573
twk-23	7.75051710196124	-0.11532400722123	0.49898790591181	-0.231115836385847	0.817224812484769	0.953694318344908
M03B6.1	58.4975540485166	0.30379846669478	0.23556328694734	1.28966814239901	0.197165905214496	0.675401084648088
M03B6.5	40.4096157478541	0.517304564175808	0.402573404298641	1.28499438525267	0.198794246092959	0.676907234019257
mct-3	483.245479640408	0.0393345126360541	0.142132174892971	0.27674601240482	0.781975138358723	0.944985613566945
M03B6.4	36.8334991795727	-0.062393372339306	0.297232947658422	-0.2099140516919	0.83373475489867	0.957285415934961
M03B6.3	12.8773085804682	0.654657541550973	0.530766066249209	1.23342011326623	0.217419064745923	0.692713483549703
hlb-1	525.373385247017	-0.0378881398622085	0.260185293364006	-0.145619836434037	0.884221507700188	0.969992996999049
T21H8.5	7.03988658151108	0.20413780495035	0.467815429775599	0.436363984506176	0.662572665285211	0.913752582025149
Y26E6A.3	679.701644612941	0.0481933922013097	0.257891931634184	0.186874369802586	0.851759135111646	0.961988852390111
Y26E6A.2	27.6689053894114	-0.062841862779098	0.310999049859878	-0.202064484786727	0.839866312169565	0.959596049127189
ekl-5	73.5512328963544	0.0516458086745844	0.255606613654385	0.202051926341846	0.839876129882792	0.959596049127189
meg-1	30.8637821426543	0.474064303026225	0.867629967097978	0.546389960010095	0.584797910037715	0.886051553801478
elt-3	291.302511457638	-0.130196041692467	0.108673400598786	-1.19804884152968	0.230898003310618	0.70544967510736
alg-1	281.820400315516	-0.331904406663176	0.259243307692859	-1.28028148389622	0.200446157302588	0.678296216338299
syx-2	315.639034586903	0.215422581698779	0.132713789188015	1.62321174775283	0.104544147384456	0.595700039807185
pqn-39	327.717952571519	-0.1519272333436	0.181753631015136	-0.835896551254859	0.403213102753948	0.804136431457052
F48F7.5	61.8977283164898	0.19090405677768	0.240059124140978	0.79523766264168	0.426475267327255	0.818446319298287
F48F7.6	130.208185979043	0.0188165958573232	0.16678858711669	0.11281704691316	0.910175603144895	0.976557328324982
arrd-24	8.47960740366908	-0.996260556299347	0.648938746413606	-1.53521509049234	0.124731002756535	0.611760716129773
