	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
pamn-1	195.962248586389	-0.438766424054423	0.15616018248825	-2.80972023125956	0.00495845817554205	0.0242514618177048
lim-7	125.793925034979	-0.627144008021714	0.264994436159984	-2.36663085123452	0.0179508274436707	0.0646495251509049
C04F1.1	12.4521731212696	-0.228013563365936	0.403411019945448	-0.565214017695325	0.571928203305484	0.737139404028321
rpt-5	1484.61215223269	0.395443639740528	0.124498108138841	3.17630240051138	0.00149165370774418	0.00914479540880489
rad-8	517.228374035797	0.821533488664421	0.145220320057195	5.65715244492547	1.53905054793234e-08	4.45473135031645e-07
che-14	77.7983498271385	-0.740138293135384	0.296936433172152	-2.49258161158782	0.012681818257913	0.0499946086779293
ccpp-1	1000.1758347424	-0.445151623202227	0.108133522539667	-4.11668474999444	3.84361241574696e-05	0.000431223394538728
oxy-5	312.607218086069	-0.266226992441464	0.170353590890106	-1.56279061128335	0.118101853236382	0.258233541325681
dhhc-11	6.90391779318949	-1.24188863111667	0.46908973224205	-2.64744364618891	0.00811028759566858	0.0357434671727983
lron-8	199.552729924199	-0.996801033139073	0.206237338695625	-4.83327141168263	1.34307478696909e-06	2.33632159679045e-05
hil-5	7725.18367942811	0.219124940799796	0.0907235763083787	2.41530316281809	0.0157221177057903	0.0585023478910138
rnt-1	22.6717203250741	-0.817302137122427	0.308149441318109	-2.652291477883	0.00799474926912444	0.0353113925660984
cpb-3	1723.76945884463	0.119626466441073	0.142005956912403	0.842404565569494	0.399561538332628	0.588264199390074
glh-3	464.299639844381	0.0310050757367364	0.123946432651591	0.250148996412754	0.802472126455894	0.897175778549114
mtk-1	1978.02328425524	-0.275486889691581	0.145922770909506	-1.88789513778096	0.0590400294278773	0.159544751419316
vps-51	2420.48230456207	0.557235564454664	0.128245742230516	4.34506093350889	1.39237007719284e-05	0.000181767350650175
lin-35	832.21853400249	-0.113877135052113	0.0840541744589225	-1.35480641842202	0.175479241135854	0.341303249843159
C32F10.4	173.73103013954	-0.294032381534313	0.175018448608765	-1.68000792985882	0.0929557728683952	0.220191227866189
hmg-3	2099.16518122621	-0.00982060043905315	0.130082360669196	-0.0754952507667604	0.939820676094083	0.974748304837342
nhr-2	221.803630662982	1.08714415351805	0.142447176151229	7.63191088016993	2.31299318027047e-14	2.01673016489632e-12
C32F10.8	2347.90949482309	0.0958073693516141	0.0748729266787343	1.27959963102158	0.200685979703363	0.373378485683615
obr-4	1369.39427614791	-0.355014360647686	0.131479693858937	-2.70014593301819	0.00693090668828166	0.031692799278724
twk-47	6.59863982094823	-0.195857600120315	0.423146224897998	-0.46286032722501	0.643464486040189	0.791650192955114
hpo-3	1515.8962169795	-0.26219493055915	0.0894805659995523	-2.930188556926	0.00338756379176489	0.0177944732460688
dhhc-3	622.071494336666	-0.203849613669514	0.10910137357143	-1.8684422294285	0.0617004554930621	0.164966673072024
F33D11.10	1233.48302864387	0.129701657394231	0.0922351609918459	1.40620622330455	0.159662896731653	0.319393629278375
vpr-1	716.03468190172	0.0969088343201794	0.154069287424035	0.628995148484482	0.529352232398406	0.70194332356623
cdc-7	649.953705718248	-0.0905111875708356	0.152673990703699	-0.592839599945313	0.553288503137072	0.721691763487963
noah-1	320.044134141866	1.1254793602053	0.288826018135283	3.8967381383146	9.74969373298968e-05	0.000965062536639658
pgp-2	331.315909611838	-0.32003189773604	0.153687731264831	-2.08235163016733	0.0373103631560886	0.113456560269511
tyr-4	365.006048502286	-0.703113512174472	0.129239033426053	-5.44041141082019	5.31576685640871e-08	1.3480288482365e-06
stam-1	1135.98332957249	-0.0368777466616665	0.107966877152098	-0.341565372958923	0.73267799987692	0.851145385990748
hpo-27	1926.07992871173	-0.223090359137992	0.181714366629814	-1.22769797058737	0.219560368556079	0.396514090326917
B0207.5	49.3938253291625	-0.802655526838185	0.25920731219715	-3.09657748477287	0.00195768690436847	0.0114739948233214
B0207.6	234.780109846675	-0.0267317104925969	0.126648045089177	-0.211070849721954	0.832831986350141	0.916029169341159
air-2	471.944669731922	0.00039114523269256	0.119654943196618	0.00326894336533868	0.99739176520392	1
gpa-14	6.55910572764476	-0.554016856890188	0.431923433128821	-1.28267376668344	0.199606394328262	0.372388607305428
B0207.2	14.4006625526226	-0.00146284188927855	0.345775337432681	-0.0042306137278034	0.99662446869313	1
avr-14	29.5797412655839	0.151202983511954	0.294487097428818	0.513445189388993	0.607639942038007	0.765371580249846
C06A5.6	649.04326239787	0.312462334618774	0.111409517173053	2.80462874759096	0.00503745647496046	0.024527429406693
C06A5.3	1194.12702944763	-0.111538191205705	0.121084166913011	-0.921162477715485	0.356965605087723	0.545863285900626
sir-2.4	192.051992487421	-0.0690809329962908	0.169700630920583	-0.407075286765547	0.683952693708838	0.818853347909589
unc-94	1283.88812012261	-0.101362298234838	0.13422257958624	-0.755180674870812	0.450140582331391	0.633921807121725
C06A5.12	18.2744096746302	-0.15590169216384	0.322678017616142	-0.483149404832717	0.628989656841248	0.781190442529027
C06A5.2	8.95258691666864	0.0271487268144256	0.459616239665934	0.05906824970797	0.952897747531788	0.98095479075042
C06A5.8	264.873606180141	0.17751493638555	0.123648193193721	1.43564521082354	0.151103322944493	0.307408099753847
rnf-1	2178.10983963884	-0.00267589402291151	0.0907907158456283	-0.0294732120788797	0.97648718332158	0.991936818728322
C06A5.1	126.366957474113	0.0598947420575336	0.219605485001739	0.272737914797799	0.785054687402065	0.885765433305709
B0025.7	8.84614143468763	0.46180594197996	0.421249994352407	1.09627524788434	0.272958338064625	0.458438754091205
csn-2	1233.84001702656	0.1250747152137	0.0748213956391195	1.67164370759621	0.0945946005966227	0.222802856999716
B0025.4	284.703053141532	0.271087053061425	0.155389011523205	1.74457029106555	0.081059695990569	0.200169266759928
vps-34	687.074225730238	0.138716355683745	0.0815530683100811	1.70093361976667	0.0889554526752473	0.213547822857073
tag-146	297.022931879201	0.255347711632054	0.144254072257144	1.77012480574466	0.0767063520858287	0.193339975591065
C27A12.2	1014.30400806525	-0.0463166381341475	0.109782902532621	-0.421893000327487	0.673103119396732	0.811296318924723
ceh-2	5.32581850332364	0.312140167422834	0.475463033935515	0.656497235629821	0.511504245623975	0.687767488761413
C27A12.6	839.552620109942	-0.18442451718225	0.117919891410127	-1.56398140277131	0.117821935906224	0.257781109770046
C27A12.7	1015.25899598195	0.0173747124289915	0.0770323575651898	0.225550833158493	0.821550784822234	0.909425197595368
ari-1	817.65412539766	-0.106118038081129	0.0901514552317321	-1.17710843167596	0.239152230149589	0.419719892231329
C27A12.9	467.288061949097	-0.0700300745997051	0.14013607596853	-0.499729096278046	0.617265841983837	0.77247098591492
mbd-2	104.589388761701	0.602238144105525	0.178350460683078	3.37671201856708	0.000733578110994527	0.0051064602139414
ZK484.3	510.233099005805	-0.232380645761405	0.100025400832528	-2.32321634132192	0.0201675333394967	0.0708799224733493
ZK484.4	370.31977626413	0.0355995466191278	0.138857770075005	0.256374177692026	0.797661924915263	0.894133377464335
haf-9	153.582787705158	-0.552403480438419	0.192699150022317	-2.86666277653246	0.00414824771182109	0.020956365854604
ZK484.5	7.8790780790556	0.0171764127844182	0.411808224157413	0.0417097371466107	0.96673009159714	0.986352394091997
ZK484.6	26.0294520926031	0.921754301695751	0.3311036564205	2.78388439336691	0.00537121749272996	0.0257355137274247
ZK484.1	868.853782261362	0.328528486023385	0.126045346695823	2.60643089678036	0.0091491283163168	0.0392562082223496
nspd-1	6.96426081262677	0.0147697376361751	0.383278948412658	0.0385352174893604	0.969260952830822	0.987935557709292
T27A3.4	24.8645938376621	0	0.374145299992362	0	1	1
T27A3.5	3.65223352159115	0.116057811672106	0.423071333378696	0.274322088299519	0.783837111348465	0.884886444836722
ssp-16	8.59636447181398	0	0.395587210420862	0	1	1
T27A3.6	259.246069955729	-0.0271502828085729	0.127572117959292	-0.212823015270754	0.831465011371866	0.9149613030249
T27A3.7	316.019342411792	-0.168986099410043	0.134464984483167	-1.25672940103747	0.208851637994912	0.383768620616383
usp-5	1340.96096381964	0.11783832457133	0.12124819753288	0.971876918330061	0.331111783905619	0.519892613124375
T27A3.1	725.666328602223	-0.235645488227797	0.100767905473694	-2.33849743249166	0.0193614587063805	0.0687137196551822
pept-3	77.8802832507685	-0.386173091862935	0.281582839116524	-1.37143688541023	0.170238805713953	0.334124051176269
F56F4.3	10.1679150690864	-2.09683050018887	0.374085985879216	-5.60520997668671	2.0800264389223e-08	5.85266403382022e-07
F56F4.8	84.6312949718159	1.08890354130975	0.330808284107909	3.29164532335157	0.000996031407709355	0.0065499149883629
T09B4.5	411.653946199121	1.471948876542	0.175037319370524	8.40934311514528	4.12313317834173e-17	5.70973099451735e-15
T09B4.6	9.00269147139092	-0.605494742168196	0.398595093323436	-1.51907224225882	0.128744312769939	0.2752404143901
T09B4.8	117.192148266741	0.0618667504440559	0.179679970405495	0.344316343688376	0.730608394406981	0.850139514869315
T09B4.4	19.1082488880027	-0.502824661594326	0.325143434124833	-1.54647029225039	0.121991029386941	0.263905478259075
T09B4.9	494.710805395551	0.192523184339269	0.132480725740466	1.45321655858399	0.146163636087581	0.300668412680633
chn-1	1361.32920565542	0.215849743835602	0.139213618744762	1.55049301772226	0.121023228082802	0.262661872193579
T09B4.2	408.105271264285	0.131118072223419	0.111163488815138	1.17950663136765	0.238196497682829	0.418733731147475
pigv-1	2320.74012501897	-0.19130000631098	0.0888335371869252	-2.15346604862129	0.0312820695994608	0.0993835432056644
T05E7.3	1125.75338307079	-0.266825247138468	0.119783088248856	-2.2275702775681	0.0259091845305895	0.0859078008203231
T05E7.4	4.83695038397976	-0.254756245613296	0.472729757441885	-0.538904610092404	0.58995267606133	0.751337259883355
vet-1	198.283270043723	1.53998485609011	0.261284646197376	5.89389724387708	3.77191779753082e-09	1.25199844986689e-07
T05E7.1	166.473753511831	1.35494325056419	0.269206768894045	5.03309503000449	4.82623728168919e-07	9.4288522273665e-06
T08B2.7	2665.56497486971	0.0170561253508616	0.0946615881026625	0.180180004294496	0.857011255782916	0.928105802954358
mrpl-23	146.941419821384	0.499027114593368	0.204778695342861	2.43690933648076	0.0148133929182628	0.0559313485620054
fars-1	810.304932980761	0.377090388153727	0.14158987340017	2.66325817728483	0.00773880130731709	0.0344719547353686
T08B2.5	798.32443421646	0.328155197594447	0.142525459940289	2.30243212498264	0.0213108150589646	0.0741051853047452
rps-17	2313.08799190033	0.38733883030561	0.18530979217937	2.09022321891488	0.0365977527265974	0.111771515083933
T08B2.11	469.292475599947	-0.177599146846816	0.139322937270284	-1.27473013651928	0.20240477619917	0.375438931557883
T08B2.4	21.5460516546411	-0.156579984537449	0.301811335107821	-0.518800874332672	0.603899608152624	0.762908681258905
T08B2.12	10.3790928559309	0	0.418277436159391	0	1	1
col-56	9.68658105250633	-0.201832736875832	0.479734673628766	-0.420717425632687	0.673961435085734	0.811747658402667
C48E7.7	11.3083065984037	-0.0272070249264105	0.403494215346039	-0.067428537737716	0.946240551052256	0.978013755974586
C48E7.6	55.9416732745671	-0.635684922380663	0.365467849685647	-1.73937303357174	0.0819691683998365	0.201569377375991
spp-15	241.463027955736	0.155295584312552	0.226141842964674	0.686717602884361	0.492260702061797	0.671905380050003
cof-2	39.3485790150479	-0.897762715527698	0.355226699284164	-2.52729515359298	0.0114944856988742	0.046481422987861
cebp-2	324.106043731503	0.317286148995646	0.130012139366926	2.4404347974014	0.0146695938524827	0.0555404646989141
lpd-2	355.367544015162	0.209254461960281	0.121128783744821	1.72753705181348	0.0840712568500564	0.204989902124468
C48E7.2	790.80733412107	-0.147011646661208	0.0867799516328373	-1.69407384879872	0.0902512509414778	0.215921226210768
C48E7.1	113.559469760724	-0.461352645093244	0.206212456785865	-2.2372685544032	0.0252687931396128	0.0844785096087646
C10G11.8	17.546583746104	-0.00775297427945471	0.343631479245367	-0.022561886054446	0.981999746605123	0.994675254270159
C10G11.9	4.87825711549788	0.0325668414664546	0.442430047298227	0.07360901834161	0.941321495010269	0.975587615047344
C10G11.7	1765.81484548942	0.191790746547268	0.077904326151868	2.4618754313257	0.0138212661055145	0.0531514793739157
C10G11.6	6.58519732481327	-0.487036406547203	0.423984663812691	-1.14871231937381	0.25067462429583	0.43275226939362
pnk-1	1348.87301559864	-0.715126895414909	0.0804057552836316	-8.89397646837961	5.89601868806139e-19	1.08157485673853e-16
C10G11.10	7.48345560847718	-1.58584167149412	0.415903807619248	-3.81300108929497	0.000137289507249047	0.00128000943227247
col-58	11.2925943231674	1.64712720497748	0.458749324826599	3.59047330609167	0.000330078035189416	0.00265207750116639
ima-2	4301.27655221495	0.114631040321351	0.102441905679178	1.11898582480832	0.263146186440675	0.447770134137396
F26B1.2	2244.94781988787	0.481674854010566	0.0774495657992359	6.21920664163773	4.99674890663515e-10	1.99375927418705e-08
let-381	13.8961767501346	-1.66824948737998	0.358872710388091	-4.6485827400359	3.34223550706091e-06	5.1878106084874e-05
F26B1.8	17.1571395961835	-0.0181180227789048	0.403890111975531	-0.0448587926312057	0.964219862474593	0.98562047081899
bli-4	2351.76408745654	-0.297160067674085	0.132780593744739	-2.23797815097403	0.0252224799776837	0.0843772753687131
mut-2	565.597291842796	-0.0828629313273578	0.140525198070936	-0.589665999157883	0.555414594549237	0.723396075063895
K04F10.3	3869.19301307237	0.0613355695007297	0.102144840431515	0.60047643367609	0.548188762045795	0.717159050096958
K04F10.2	27.2341180686842	-0.626894679018356	0.34484121613693	-1.81792271249104	0.0690759463536937	0.179092830808723
K04F10.1	165.746423311048	-0.330567734124918	0.18717844955641	-1.76605658882378	0.0773863555116261	0.19429119651648
K04F10.7	4620.56195196452	-0.268809181732788	0.110685644227712	-2.42858216716678	0.015157989970507	0.0569583954066004
ZC308.4	7688.34254573199	0.262346697575567	0.117971232915422	2.22381924043851	0.0261606083487501	0.0863562965473465
gld-2	3699.3309994422	0.373638540978503	0.239254121756571	1.56168068593887	0.118363230977562	0.258601273932069
ZC328.2	18.9248614165136	-0.41566583740513	0.355404687089327	-1.16955643103451	0.242179519329843	0.423312178014359
cuti-1	19.1430016741219	-0.317934158636314	0.32415462601346	-0.980810184776176	0.326686354838836	0.515580420346208
ZC328.5	28.3833498101091	-0.382404366123069	0.27437516240138	-1.39372807209005	0.163399735779287	0.324753238762125
san-1	718.504480908359	0.227251123723177	0.117530607753271	1.93354844382528	0.0531686713809665	0.148318678274062
ZC328.3	462.28031941768	0.184873346616865	0.195437253968867	0.945947319983913	0.344175456262709	0.532884970502684
rbx-2	1644.09591652765	-0.132927788469378	0.113067633331345	-1.17564845529076	0.239735384031755	0.420496994840251
ncbp-1	7691.68559921671	0.2043370696396	0.162484733448612	1.25757703694805	0.208544762304123	0.38333376815721
comp-1	6.1096565793963	-0.908995816174304	0.476348749973325	-1.90825695716679	0.0563580132543319	0.154874890509229
snt-4	362.257634926149	-0.56767877773886	0.234372932078374	-2.42211748901545	0.0154303608762599	0.0577054574420029
T23H2.3	848.482552598103	0.129227393899699	0.134527073484723	0.960605107598465	0.336750759584559	0.525069486602483
npp-12	3494.19528673579	-0.200578685918374	0.161088577760088	-1.24514530271103	0.213078344137834	0.388994261847551
mam-8	28.8165068529281	0.152641582894721	0.382666672686814	0.398889147630705	0.689974885930851	0.823341662902194
rab-10	630.188844299426	0.236891964400556	0.131795360969356	1.79742263049484	0.0722685507110877	0.184792411077863
knl-2	7915.13463069812	-0.2565270601533	0.151492794972741	-1.69332845300965	0.0903929651245777	0.216026736799955
acdh-3	684.791002772274	0.264610745674671	0.135086025341074	1.95883138175517	0.0501325371218726	0.14187980101111
